'5101','12103','file:///vxml/ru_RU/Indication/NOT_EQUIPED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12104','file:///vxml/en_US/Indication/NOT_EQUIPED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12203','file:///vxml/ru_RU/Indication/LINE_OFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12204','file:///vxml/en_US/Indication/LINE_OFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12303','file:///vxml/ru_RU/Indication/ROUTE_OFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12304','file:///vxml/en_US/Indication/ROUTE_OFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12403','file:///vxml/ru_RU/Indication/NO_REPLY.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12404','file:///vxml/en_US/Indication/NO_REPLY.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12503','file:///vxml/ru_RU/Indication/NO_RESOURCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12504','file:///vxml/en_US/Indication/NO_RESOURCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12603','file:///vxml/ru_RU/Indication/CALL_GAPPING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12604','file:///vxml/en_US/Indication/CALL_GAPPING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12703','file:///vxml/ru_RU/Indication/CALL_BARRED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12704','file:///vxml/en_US/Indication/CALL_BARRED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12803','file:///vxml/ru_RU/Indication/SUSPENSION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12804','file:///vxml/en_US/Indication/SUSPENSION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12903','file:///vxml/ru_RU/Indication/CACMISUSED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12904','file:///vxml/en_US/Indication/CACMISUSED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','13003','file:///vxml/ru_RU/Indication/LIST_SCREENING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
