'30000','35','0','0','D_SND1VF 2100M variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','0','1','D_SND1VF 2100M variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','0','2','D_SND1VF 2100M variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','1','0','D_SND1VF 2100M variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','1','1','D_SND1VF 2100M variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','1','2','D_SND1VF 2100M variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','2','0','D_SND1VF 2100M variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','2','1','D_SND1VF 2100M variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','2','2','D_SND1VF 2100M variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','3','0','D_SND1VF 2100M without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','3','1','D_SND1VF 2100M without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','35','3','2','D_SND1VF 2100M without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','37','0','0','D_EMM variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','0','1','D_EMM variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','0','2','D_EMM variant 0','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','1','0','D_EMM variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','1','1','D_EMM variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','1','2','D_EMM variant 1','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','2','0','D_EMM variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','2','1','D_EMM variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','2','2','D_EMM variant 2','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','3','0','D_EMM variant without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','3','1','D_EMM variant without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','37','3','2','D_EMM variant without clearing signals','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','12'
'30000','38','0','0','D_SND1VF 2100P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','38','0','1','D_SND1VF 2100P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','38','0','2','D_SND1VF 2100P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','38','1','0','D_SND1VF 2100P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','38','1','1','D_SND1VF 2100P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','38','1','2','D_SND1VF 2100P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','6'
'30000','39','0','0','D_SND2VF 600_750 PRG','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','39','0','1','D_SND2VF 600_750 PRG','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','39','0','2','D_SND2VF 600_750 PRG','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','40','0','0','basic variant','13','0','5','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0','0'
'30000','40','0','1','basic variant','5','0','13','0','0','0','0','0','0','207','0','0','0','0','0','0','0','0','0'
